date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:17	45950/45950	---M-Z	200	added ('OK')	image/png	etag:%22b37e-4f19b4b561440%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/online-bill-pay-transfers.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/online-bill-pay-transfers.png	(from https://www.bankofamerica.com/onlinebanking/online-banking.go)
00:12:17	10524/10524	---M-Z	200	added ('OK')	image/png	etag:%22291c-5005871dd3dc0%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/financial-planning-tools1.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/financial-planning-tools1.png	(from https://www.bankofamerica.com/onlinebanking/online-banking.go)
00:12:18	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:19%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/onlinebanking/online-banking.go)
00:12:18	188390/188390	---M-Z	200	added ('OK')	image/png	etag:%222dfe6-53822fdffda40%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/OLB/mobile-banking-3.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/OLB/mobile-banking-3.png	(from https://www.bankofamerica.com/onlinebanking/online-banking.go)
00:12:18	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:19%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/onlinebanking/online-banking.go)
00:12:18	209278/209278	---M-Z	200	added ('OK')	text/css	etag:%227808-54ac6e431c400%22	https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/APS-mobile-products/2017.03.0/style/aps-mp-jawr.css	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/APS-mobile-products/2017.03.0/style/aps-mp-jawr.css	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:19	561966/561966	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224b23-54ac6e431c400%22	https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/APS-mobile-products/2017.03.0/script/aps-mp-jawr.js	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/APS-mobile-products/2017.03.0/script/aps-mp-jawr.js	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:19	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%22310-54ac6e431c400%22	https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/APS-mobile-products/2017.03.0/style/aps-mp-jawr-print.css	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/APS-mobile-products/2017.03.0/style/aps-mp-jawr-print.css	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:19	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:21%20GMT	https://www.bankofamerica.com/online-banking/bankofamerica.com/content/preload/olb-myaccount-preload-jawr-module.htm	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/bankofamerica.com/content/preload/olb-myaccount-preload-jawr-module.htm	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:20	50500/50500	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:21%20GMT	https://www.bankofamerica.com/online-banking/mobile.go?js=y	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile1dbf.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:20	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:21%20GMT	https://www.bankofamerica.com/sitemap/hub/signin.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/sitemap/hub/signin.go	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:20	48724/48724	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:22%20GMT	https://www.bankofamerica.com/online-banking/mobile-banking-features.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-banking-features.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:21	48301/48301	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:22%20GMT	https://www.bankofamerica.com/online-banking/mobile-banking-account.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-banking-account.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:21	46470/46470	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:22%20GMT	https://www.bankofamerica.com/online-banking/mobile-check-deposit.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-check-deposit.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:21	46803/46803	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:23%20GMT	https://www.bankofamerica.com/online-banking/mobile-money-transfer.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-money-transfer.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:22	45754/45754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:23%20GMT	https://www.bankofamerica.com/online-banking/mobile-banking-alerts.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-banking-alerts.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:22	45154/45154	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:23%20GMT	https://www.bankofamerica.com/online-banking/mobile-bill-pay.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-bill-pay.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:22	47220/47220	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:24%20GMT	https://www.bankofamerica.com/online-banking/bankamerideals-cash-back-deals.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/bankamerideals-cash-back-deals.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:22	44825/44825	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:24%20GMT	https://www.bankofamerica.com/online-banking/bank-atm-locations.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/bank-atm-locations.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:23	47745/47745	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:24%20GMT	https://www.bankofamerica.com/online-banking/iphone-banking-app.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/iphone-banking-app.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:23	42372/42372	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:24%20GMT	https://www.bankofamerica.com/online-banking/mobile-banking-faq.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-banking-faq.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:23	35387/35387	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:25%20GMT	https://www.bankofamerica.com/online-banking/text-banking.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/text-banking.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:23	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:25%20GMT	https://www.bankofamerica.com/online-banking/{storeLink}	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/{storeLink}	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:24	44298/44298	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:25%20GMT	https://www.bankofamerica.com/online-banking/mobile-banking-apps.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/mobile-banking-apps.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:24	61560/61560	---M-Z	200	added ('OK')	image/png	etag:%22f078-5378131d67380%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/OLB-Mobile/Overview_Hero_Icon2.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/OLB-Mobile/Overview_Hero_Icon2.png	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:24	203666/203666	---M-Z	200	added ('OK')	image/jpeg	etag:%2231b92-53656b1c33140%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/mobile_banking_EA_woman_on_phone_300x980.jpg	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/mobile_banking_EA_woman_on_phone_300x980.jpg	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:24	1096/1096	---M-Z	200	added ('OK')	image/png	etag:%22448-518b7e2296a00%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/CreditCardArt/en_US/CardImages/_bac_cards/banking_security_lock.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/CreditCardArt/en_US/CardImages/_bac_cards/banking_security_lock.png	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:24	8629/8629	---M-Z	200	added ('OK')	image/png	etag:%2221b5-5204545d56b00%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/CreditCardArt/en_US/CardImages/_bac_cards/ICON_apple-pay-banner.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/CreditCardArt/en_US/CardImages/_bac_cards/ICON_apple-pay-banner.png	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:25	31093/31093	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:26%20GMT	https://www.bankofamerica.com/onlinebanking/mobile-wallet.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/onlinebanking/mobile-wallet.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:25	47794/47794	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:27%20GMT	https://www.bankofamerica.com/online-banking/android-banking-app.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/android-banking-app.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:25	285500/285500	---M-Z	200	added ('OK')	image/png	etag:%2245b3c-53822598cda80%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/aps-mobile-products-icon-sprite-dev.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Instructional/en_US/aps-mobile-products-icon-sprite-dev.png	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:25	42321/42321	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:27%20GMT	https://www.bankofamerica.com/online-banking/windows-banking-app.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/windows-banking-app.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:26	41791/41791	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:27%20GMT	https://www.bankofamerica.com/online-banking/blackberry-banking-app.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/blackberry-banking-app.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:26	45040/45040	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:27%20GMT	https://www.bankofamerica.com/online-banking/kindle-banking-systems.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/online-banking/kindle-banking-systems.html	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:26	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:28%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/online-banking/mobile.go)
00:12:27	5746/5746	---M-Z	404	error ('Not%20Found')	text/html	etag:%221672-537eb4cb006c0%22	https://www.bankofamerica.com/sitemap/bankofamerica.com/content/preload/olb-myaccount-preload-jawr-module.htm	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/sitemap/bankofamerica.com/content/preload/olb-myaccount-preload-jawr-module.htm	(from https://www.bankofamerica.com/sitemap/state-select.go)
00:12:27	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:29%20GMT	https://www.bankofamerica.com/sitemap/hub/signin.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/sitemap/hub/signin.go	(from https://www.bankofamerica.com/sitemap/state-select.go)
00:12:29	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:29%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/sitemap/state-select.go)
00:12:29	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:31%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/sitemap/state-select.go)
00:12:30	147480/147480	---M-Z	200	added ('OK')	text/css	etag:%2224018-534c4ae88f980%22	https://www2.bac-assets.com/spa-globals/bundles/1.3/css/sparta-global.min.css?v=1.1.2	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/spa-globals/bundles/1.3/css/sparta-global.min69ea.css	(from https://www.bankofamerica.com/online-banking/mobile-and-online-banking-features/)
00:12:31	171415/171415	---M-Z	200	added ('OK')	text/css	etag:%2229d97-54ce955ac4f00%22	https://www2.bac-assets.com/online-banking/spa-assets/bundles/online-banking-cssBundle-1491939905572.min.css	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/online-banking/spa-assets/bundles/online-banking-cssBundle-1491939905572.min.css	(from https://www.bankofamerica.com/online-banking/mobile-and-online-banking-features/)
00:12:31	11209/11209	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bc9-532d01fa44940%22	https://www2.bac-assets.com/spa-globals/bundles/1.3/js/sparta-global-top.min.js?v=1.3	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/spa-globals/bundles/1.3/js/sparta-global-top.mine67d.js	(from https://www.bankofamerica.com/online-banking/mobile-and-online-banking-features/)
00:12:31	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:12:33%20GMT	https://www.bankofamerica.com/sitemap/hub/signin.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/sitemap/hub/signin.go	(from https://www.bankofamerica.com/online-banking/mobile-and-online-banking-features/)
00:12:32	21016/21016	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:12:33%20GMT	https://www.bankofamerica.com/contactus/contactus.go?request_locale=en_US	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/contactus/contactuse335.html	(from https://www.bankofamerica.com/online-banking/mobile-and-online-banking-features/)
